GEOID,Predicted_Weighted_Trips
36081129102,466.53530764039823
36081129103,578.0480363874993
36081129104,522.3980668590367
36081130100,590.7258357483923
36081133300,532.9433832033016
36081133900,397.4158959280555
36081134100,597.2462118669508
36081134701,754.9749049965723
36081134702,584.0773263419212
36081136700,711.9817631318878
36081137700,705.3684101257912
36081138501,525.7679747039134
36081138502,451.9474441079746
36081139900,382.81328395147233
36081140300,450.2409257309954
36081140901,358.84178048641115
36081140902,471.7537109282082
36081141700,636.543337671432
36081142900,545.2697018813536
36081143500,419.49182988332774
36081144100,457.06109467985243
36081144700,628.4775936681733
36081145101,479.967851750069
36081145102,484.0240043189448
36081145900,505.25001747791504
36081146300,564.6792532450717
36081146700,630.2517502442878
36081147100,642.081237498272
36081147900,579.1700782490141
36081148300,382.80042468233034
36081150701,438.41099519911387
36081150702,489.16975668318446
36081152901,629.782087511816
36081152902,609.9815097385592
36081155101,425.1378897674535
36081155103,508.8664133825042
36081155104,590.774632444511
36081156700,475.91395646408796
36081157101,843.7950763934354
36081157102,400.6556699479783
36081157901,561.8089682291534
36081157902,510.1484664248149
36081157903,497.3318706575651
36081161700,580.8172650544267
36081162100,608.5322522073957
36081990100,427.9117447633522
36085000300,536.4252748947622
36085000600,566.4481279035215
36085000700,697.920782606016
36085000800,616.8356833445788
36085000900,466.42461049542055
36085001100,605.0239355828005
36085001700,448.0206693173486
36085001800,405.36390877206287
36085002001,487.6118847063572
36085002002,567.502388716052
36085002100,809.7783512030219
36085002700,510.9073418872794
36085002900,684.3660386370956
36085003300,524.1291461512754
36085003600,459.76737072240525
36085003900,437.826895244685
36085004001,492.7602474066999
36085004002,449.36868831057825
36085004003,851.8604646570848
36085004004,481.23747356692917
36085004700,467.86334770426345
36085005000,619.1116168925214
36085005901,485.4865778658996
36085005902,441.34648260757785
36085006400,603.5287296225359
36085006700,494.02940951550244
36085007001,574.0317623906731
36085007002,643.0975582276702
36085007400,605.8881311924042
36085007500,592.931168883671
36085007700,435.33350500152505
36085008100,575.84424071305
36085009601,587.2495321603504
36085009602,570.8043191542059
36085009701,521.3855131991335
36085009702,438.3972192256847
36085010500,698.4155547507493
36085011201,620.3392963355918
36085011203,857.4011817717425
36085011204,435.27177084894834
36085011401,555.7869235790425
36085011402,518.9613121469888
36085012100,396.6058944306776
36085012200,614.4372696347427
36085012500,459.68625157651456
36085012804,676.6846737568561
36085012805,400.0997102300757
36085012806,685.174791438988
36085013201,401.34824257565793
36085013203,689.8034579706339
36085013204,565.3639355703
36085013301,450.1558920695861
36085013302,540.5995669545271
36085013400,605.4165858696972
36085013800,560.5036893791474
36085014100,466.34842122108563
36085014604,727.3773915266473
36085014605,442.984660805452
36085014606,658.1068324550982
36085014607,596.9639115126033
36085014608,473.5222876339983
36085014700,468.86283294860215
36085015100,597.7666705396066
36085015400,441.34648260757785
36085015601,660.1913741716053
36085015602,462.6527778506704
36085015603,606.6184856706212
36085016901,497.3742936261653
36085017005,546.709768393384
36085017007,620.6041125116908
36085017009,504.7477578207922
36085017011,528.4037974366986
36085017012,550.051511160569
36085017013,582.2719016951468
36085017014,482.2886381113504
36085017015,439.9725655878203
36085017016,510.91153718339916
36085017300,499.0216891367558
36085017600,588.0942665858995
36085017701,476.7943017288588
36085017702,416.991748829799
36085018100,516.5635247019951
36085018701,456.91921889018823
36085018703,500.586903773165
36085018704,503.45294411841434
36085018901,604.2564113071339
36085018902,584.2956901850418
36085019700,416.672043246367
36085019800,703.0368102203156
36085020100,577.7703423255972
36085020701,532.7097259839359
36085020702,556.3669488414165
36085020803,675.048842175174
36085020804,547.9178107968493
36085020805,631.4976663607312
36085020806,460.39800068608616
36085021300,610.4586948070695
36085022300,548.2401020556549
36085022601,705.4005884927492
36085022602,593.955579218882
36085022801,447.5356293762534
36085022802,443.64498067360853
36085023100,576.2491322654048
36085023900,528.6311113006591
36085024401,551.3574654921366
36085024402,516.1512202051713
36085024700,731.4814466583764
36085024800,567.0341776640335
36085025100,655.8159144895095
36085027301,553.4009932938588
36085027302,543.5397394678953
36085027702,1465.581081250647
36085027704,567.7458187156653
36085027705,597.4090030723119
36085027706,724.1627649938703
36085027900,401.8409024804283
36085029102,480.64108755825214
36085029104,702.1231656152335
36085029105,607.1047819836109
36085029106,502.31378732335736
36085030301,622.9655747477884
36085030302,736.879254364533
36085031901,729.1215018505704
36085031902,561.0534939984569
36085032300,423.4539648108309
36085990100,427.9117447633522
