SA1_CODE_2021,Predicted_Weighted_Trips
10202105324,572.0024768577703
10202105325,816.6919446104729
10202105326,617.5008820971124
10202105327,576.5378974732339
10202105328,1305.7550980447654
10202105329,1810.5274828503555
10202105330,672.2952954190843
10202105331,567.5357047525644
10202105332,1086.6288619695204
10202105333,586.9841434537622
10202105334,970.9057982753467
10202105335,1046.314556346092
10202105336,477.5762621821923
10202105337,688.6740514847945
10202105401,874.7885729215758
10202105402,786.8611919011049
10202105403,682.4250374211725
10202105404,1411.0961122199715
10202105405,1718.393273243193
10202105406,931.8826938229879
10202105407,784.1918445962023
10202105408,854.913588038637
10202105409,566.0345812608437
10202105410,621.7928668607932
10202105411,573.6524013072346
10202105412,674.5736288905487
10202105413,505.37581852332096
10202105414,2000.9406072335996
10202105415,399.1847393227704
10202105416,449.3371851268433
10202105417,521.1671583650542
10202105418,827.8858931975379
10202105419,936.3611253760675
10202105420,677.0765839113799
10202105421,580.1097913373688
10202105422,579.7095173855339
10202105423,743.211491347678
10202105424,521.2188443752386
10202105501,598.0660261528558
10202105502,655.6842390341349
10202105503,2321.14637612813
10202105504,575.6793112289893
10202105505,494.88394315361967
10202105506,722.051207771965
10202105507,642.3444678468306
10202105508,587.5264591552094
10202105509,582.3943741224865
10202105510,494.99012904435733
10202105511,580.1500815000048
10202105512,432.86248941388567
10202105513,479.88716703324496
10202105514,529.3108728022569
10202105601,911.0961482778156
10202105602,853.2379856675076
10202105603,722.9180172761562
10202105604,426.07953891718546
10202105605,752.0185793329929
10202105606,453.9306231192299
10202105607,624.0940557621344
10202105608,600.8510604929959
10202105609,553.0583840510124
10202105612,621.2383954163423
10202105613,627.0585649046592
10202105614,633.236360171096
10202105615,861.0961215202475
10202105616,425.82094394069463
10202105617,519.8877099149147
10202105620,553.5246070563402
10202105621,399.1132004542798
10202105622,557.6332502416705
10202105623,545.0255369204218
10202105624,679.0639782041152
10202105627,722.4096356959159
10202105628,794.922163352375
10202105629,710.4471380668077
10202105630,996.970270185109
10202105631,589.296805899804
10202105634,1129.1946762731511
10202105635,567.3480714017846
10202105636,550.8171669949658
10202105637,556.6556365556903
10202105638,595.0119254261282
10202105639,483.808462338011
10202105640,613.7968089802598
10202105641,698.4634176515076
10202105642,529.1221002134338
10202105643,645.6895968852864
10202105644,558.9516515391047
10202105645,568.8379456830312
10202105646,565.0266847047861
10202105647,665.7854463554116
10202105648,596.3849758665308
10202105701,848.9199000610197
10202105702,625.2589076386711
10202105703,658.5288338638821
10202105704,615.6628944034595
10202105705,362.7162031177469
10202105706,2010.3423450201428
10202105707,1311.6034786158493
10202105708,576.4010612659187
10202105709,599.3074392575745
10202105710,943.7673775270046
10202105711,602.6386358242542
10202105712,612.5935134112271
10202105713,582.058487016993
10202105714,587.6418600174152
10202105715,618.0895550450397
10202105716,816.2002842111881
10202105717,692.4038247461779
10202105718,912.6277469146131
10202105719,674.3241166577218
10202105720,493.4182076796633
10301106104,506.4359744506683
10303107112,517.8636967219538
10303107117,524.7131774811747
10303107126,420.1571827630094
10303107127,523.9674981826743
10303107501,442.7453182085618
10601110701,796.4594555144953
10601110702,704.4630236646235
10601110703,786.827064363177
10601110705,530.302002133942
10601110706,601.8861463844585
10601110707,620.9961601088058
10601110708,600.3042796516924
10601110709,862.0218323981177
10601110710,463.8871017278493
10601110712,595.2490976110356
10601110713,568.1939956659883
10601110714,755.2649423204235
10601110716,741.684678373924
10601110717,446.08708470995316
10601110718,512.9633829421242
10601110719,478.4372353637153
10601110720,621.9513435474744
10601110722,582.1548051302485
10601110723,774.1715228430767
10601110725,601.8978964098571
10601110726,478.74182949051476
10601110727,600.9367993199365
10601110728,450.3960674981212
10601110729,562.2524084054041
10601110730,432.07758334614635
10601110731,547.6374581710995
10601110732,895.3951582700115
10601110733,477.17266262737974
10601110801,729.660005901581
10601110806,584.505121700345
10601110807,674.9006548690223
10601110808,643.5655353950694
10601110809,522.7442771259726
10601110810,640.9054250569121
10601110811,634.899776299831
10601110812,674.5160736699476
10601110813,783.7335600723553
10601110814,813.7420025115235
10601110815,643.9871553701515
10601110816,646.1408902533724
10601110817,633.3448809004003
10601110818,389.59290807099273
10601110819,631.9259346953861
10601110820,641.8333363189778
10601110821,565.9038533065749
10601110822,739.7095362987301
10601110823,497.9745619455708
10601110824,494.5157246682842
10601110825,1011.6908187193166
10601110826,500.2554074463431
10601110827,442.20911697987833
10601110828,402.1247304675867
10601110829,600.6962446813524
10601110830,845.9932669419544
10601110831,713.7122565199305
10601110832,1112.5724310002242
10601110833,1816.702361086087
10601110834,2868.973871518547
10601110835,490.0474643245787
10601110836,694.75804144193
10601110837,923.6635642613514
10601110838,578.6235770214844
10601110839,592.9893431151644
10601110840,571.5567323273341
10601110841,658.5579295869876
10601110842,506.5489617441578
10601110843,574.5221172177678
10601110844,619.5976879547184
10601110845,1370.1685453894167
10601110847,1003.1303847160902
10601110848,509.8176752730451
10601110850,558.8763195946151
10601110852,511.9795309233342
10601110855,507.02287174279854
10601110858,756.9082684948982
10601110859,806.0550034013693
10601110860,688.9748563387109
10601110861,2083.5956559395117
10601110862,400.41147049576824
10601110863,572.3325346219392
10601110864,869.3159580476719
10601110865,771.3276041518952
10601110866,891.0408302890723
10601110901,579.1171766392343
10601110902,601.3103882520952
10601110903,561.9514250828295
10601110904,484.9128300418093
10601110905,561.8476940022626
10601110906,580.9471364823642
10601110907,517.1725293783421
