ORIGSA1_2021,DESTSA1_2021,Distance,Origin_Node,Destination_Node,shortest_path_weighted_m,shortest_path_m,walking_time_min,Predicted_Flow
11702132819,11701163503,0,2811,10155,1914.225138280659,1914.225138280659,22.78839450334118,0.0
11702132819,11701163512,0,2811,2841,1878.845399406764,1878.845399406764,22.36720713579481,0.0
11702132819,11702132805,0,2811,10154,1997.4829668720615,1997.4829668720615,23.779559129429305,0.0
11702132819,11702132815,0,2811,2734,236.937409124784,236.937409124784,2.8206834419617146,0.0
11702132819,11702132819,0,2811,8752,63.457175318188206,63.457175318188206,0.7554425633117644,0.0
11702132819,11702132820,0,2811,2734,236.937409124784,236.937409124784,2.8206834419617146,0.0
11702132819,11703133014,0,2811,3839,2087.9689417574746,2087.9689417574746,24.85677311616041,0.0
11702132819,11703133015,0,2811,8688,1095.6430703355493,1095.6430703355493,13.043369884947015,142.7334
11702132819,11703133016,0,2811,8690,1348.2834081694336,1348.2834081694336,16.05099295439802,0.0
11702132819,11703133018,0,2811,2940,1348.1611137595205,1348.1611137595205,16.049537068565723,0.0
11702132819,11703133020,0,2811,1385,1581.5149755429604,1581.5149755429604,18.82755923265429,0.0
11702132819,11703133022,0,2811,2678,911.3266113418048,911.3266113418048,10.849126325497677,113.938126
11702132819,11703133028,0,2811,2708,884.4898144880977,884.4898144880977,10.529640648667831,0.0
11702132819,11703133029,0,2811,8704,528.5476760995313,528.5476760995313,6.292234239280134,0.0
11702132819,11703133030,0,2811,3043,651.3218036822334,651.3218036822334,7.753830996217064,13.755069
11702132819,11703133031,0,2811,8697,444.2637855623343,444.2637855623343,5.28885459002779,0.0
11702132819,11703133032,0,2811,2712,720.5597119711326,720.5597119711326,8.57809180918015,0.0
11702132819,11703133036,0,2811,2739,889.2932889719665,889.2932889719665,10.586824868713888,57.312176
11702132819,11703133039,0,2811,8691,1655.911649809923,1655.911649809923,19.713233926308607,124.12532
11702132819,11703133049,0,2811,2838,793.3557161012616,793.3557161012616,9.4447109059674,0.0
11702132819,11703164001,0,2811,2668,735.1489275602953,735.1489275602953,8.751772947146373,14.689777
11702132819,11703164010,0,2811,3045,366.31599348565726,366.31599348565726,4.360904684353063,0.0
11702132819,11703164020,0,2811,3045,366.31599348565726,366.31599348565726,4.360904684353063,0.0
11702132819,11703164021,0,2811,8796,587.4865853565345,587.4865853565345,6.993887920911125,0.0
11702132820,11701163503,0,2734,10155,1677.2877291558746,1677.2877291558746,19.96771106137946,0.0
11702132820,11701163512,0,2734,2841,1641.9079902819803,1641.9079902819803,19.546523693833095,77.03694
11702132820,11702132805,0,2734,10154,1760.5455577472776,1760.5455577472776,20.95887568746759,0.0
11702132820,11702132815,0,2734,3014,161.78215705894252,161.78215705894252,1.9259780602255063,19.13108
11702132820,11702132819,0,2734,2811,236.937409124784,236.937409124784,2.8206834419617146,0.0
11702132820,11702132820,0,2734,3014,161.78215705894252,161.78215705894252,1.9259780602255063,21.486645
11702132820,11703133015,0,2734,8688,1332.5804794603332,1332.5804794603332,15.86405332690873,50.162853
11702132820,11703133016,0,2734,8690,1585.220817294217,1585.220817294217,18.871676396359728,94.229866
11702132820,11703133018,0,2734,2940,1156.9447204024386,1156.9447204024386,13.773151433362363,0.0
11702132820,11703133020,0,2734,1385,1818.4523846677448,1818.4523846677448,21.64824267461601,18.963478
11702132820,11703133022,0,2734,2678,1148.2640204665886,1148.2640204665886,13.66980976745939,3.8864765
11702132820,11703133029,0,2734,8704,765.4850852243152,765.4850852243152,9.112917681241848,0.0
11702132820,11703133031,0,2734,8697,681.2011946871183,681.2011946871183,8.109538031989505,0.0
11702132820,11703133032,0,2734,2712,957.4971210959166,957.4971210959166,11.398775251141863,0.0
11702132820,11703133039,0,2734,8691,1892.8490589347075,1892.8490589347075,22.53391736827033,63.411327
11702132820,11703133049,0,2734,2838,1030.2931252260455,1030.2931252260455,12.265394347929114,0.0
11702132820,11703164020,0,2734,3045,603.2534026104413,603.2534026104413,7.181588126314778,0.0
11703132901,11703132901,0,3934,3935,23.1278235064032,23.1278235064032,0.2753312322190857,0.0
11703132901,11703132906,0,3934,5686,597.7511408647887,597.7511408647887,7.116085010295104,0.0
11703132901,11703132911,0,3934,8904,342.7845683450425,342.7845683450425,4.080768670774315,0.0
11703132901,11703132913,0,3934,8994,535.8924517643518,535.8924517643518,6.379672044813712,10.108015
11703132901,11703132914,0,3934,3949,794.6137797910983,794.6137797910983,9.459687854655932,0.0
11703132901,11703132921,0,3934,8907,627.9284434162756,627.9284434162756,7.47533861209852,0.0
11703132901,11703132922,0,3934,3923,480.4142932089086,480.4142932089086,5.7192177762965315,0.0
11703132901,11703132923,0,3934,3167,177.15529260510863,177.15529260510863,2.1089915786322457,187.29346
11703132901,11703132926,0,3934,3493,528.3742294310691,528.3742294310691,6.290169397988919,101.594666
11703132901,11703132927,0,3934,8914,206.13254436669317,206.13254436669317,2.4539588615082524,0.0
11703132901,11703132928,0,3934,3354,379.3258302309832,379.3258302309832,4.51578369322599,0.0
11703132901,11703133333,0,3934,6678,680.2172848088005,680.2172848088005,8.097824819152388,87.38232
11703132901,11703133334,0,3934,9925,733.2393298966116,733.2393298966116,8.729039641626327,0.0
11703132901,11703133336,0,3934,6692,326.4910249646148,326.4910249646148,3.8867979162454143,0.0
11703132901,11703133337,0,3934,9852,393.3455920107508,393.3455920107508,4.682685619175605,0.0
11703132901,11703133351,0,3934,3948,461.2109540753354,461.2109540753354,5.490606596134946,40.077747
11703132901,11703133352,0,3934,3947,430.5398783517833,430.5398783517833,5.125474742283134,0.0
11703132902,11703132902,0,9599,5930,78.11061537655189,78.11061537655189,0.9298882782922844,0.0
11703132902,11703132903,0,9599,7284,371.2275843839395,371.2275843839395,4.419376004570708,0.0
11703132902,11703132904,0,9599,776,665.0227891019764,665.0227891019764,7.916937965499719,0.0
11703132902,11703132905,0,9599,9969,463.3701105866516,463.3701105866516,5.516310840317282,0.0
11703132902,11703132906,0,9599,5686,548.5978486558444,548.5978486558444,6.530926769712433,53.263138
11703132902,11703132907,0,9599,6701,494.6644247531187,494.6644247531187,5.888862199441889,0.0
11703132902,11703132908,0,9599,6743,372.1446973433054,372.1446973433054,4.4302940159917314,0.0
11703132902,11703132909,0,9599,6607,589.5491748459327,589.5491748459327,7.018442557689676,0.0
11703132902,11703132910,0,9599,6707,491.7701168524203,491.7701168524203,5.854406153005004,0.0
11703132902,11703132911,0,9599,8904,507.14149894519824,507.14149894519824,6.037398796966646,0.0
11703132902,11703132912,0,9599,3138,807.563944146609,807.563944146609,9.61385647793582,75.31755
