GEOID,Weighted Population,stations,Edge Density (KM),Street Node Average,Number of Links/Number of Nodes,Intersection Count,%of commercial landuse,%of education landuse,%of industrial landuse,%of other landuse,%of parkland landuse,%of primary production landuse,%of residential landuse,%of transport landuse,%of water landuse,Weekly household income,Household median age
36081071701,4979,18,88896.42129957934,0.0,3.430167597765363,165.0,13.893401217948297,1.786721453469368,0.0,21.00276692679878,24.540373667837116,0.0,23.56854895190301,15.20818778204344,0.0,1299.35,40.2
36081071702,4448,22,85146.08705818877,0.0,3.202764976958526,197.0,0.4278218128922185,2.902668675258179,0.0,23.978770472024255,19.219715338286225,0.0,14.60896841654826,38.862055284990866,0.0,1691.5,44.0
36081071900,3299,8,102041.18340613676,0.0,3.511111111111111,127.0,0.419882326550819,0.4881062712876098,0.0,30.23383930469021,25.521915793241533,0.0,22.073448554702424,21.262807749527397,0.0,1200.15,39.3
36081072100,5595,5,107979.677005158,0.0,3.531073446327684,161.0,0.2098372405949053,4.73302164676427,0.0,26.4003443738586,26.5607689670302,0.0,26.98381069145709,15.112217080294933,0.0,1941.85,41.1
36081072300,2270,6,92002.81417856403,0.0,3.717868338557994,310.0,0.0,0.5348215742089125,0.0,21.485025540312904,50.32287216363827,0.0,19.382562281046095,8.274718440793826,0.0,3485.58,46.9
36081072900,1406,17,99419.74623336876,0.0,3.7607361963190185,160.0,1.3341587724592103,2.8580249533697035,0.0,29.19615996781707,37.86570632242992,0.0,20.212502816543164,8.533447167380926,0.0,2014.75,47.3
36081073100,1724,12,97392.05719328218,0.0,3.5467625899280577,135.0,0.4829567863976229,0.0593768909048868,0.0,23.38913704830788,40.016129666977,0.0,24.32871617380016,11.723683433612436,0.0,3286.79,44.1
36081073700,2088,12,115736.15917339933,0.0,3.372093023255814,243.0,3.2570035257467715,1.7897323864090129,0.0,17.245703915290335,42.423520908416805,0.0,15.852060103357148,19.431979160779928,0.0,2917.9,47.2
36081073900,5420,35,108174.66681743372,0.0,3.643410852713178,241.0,0.6677381622394892,1.7053678822560023,0.0,26.579411854497017,28.137080175746256,0.0,24.58978157077839,18.320620354482845,0.0,2246.44,43.3
36081074100,3102,11,107896.87798087051,0.0,3.5894736842105264,184.0,0.0,2.2746158174210613,0.0,24.314853035678023,37.51748853400304,0.0,22.34460638409206,13.548436228805809,0.0,1863.35,51.1
36081074300,3953,14,116877.33654870848,0.0,3.3893805309734515,194.0,6.049457047525549,0.0,0.0,22.77630807717785,27.479644510095557,0.0,26.534426928790634,17.160163436410404,0.0,1287.92,42.3
36081074500,4275,12,86735.94014612408,0.0,3.553956834532374,132.0,0.0,2.5017522317603444,0.0,24.38442580245034,27.835225903830725,0.0,17.372501809448156,27.90609425251044,0.0,1216.69,46.2
36081074700,3681,0,91984.72992557607,0.0,3.2614107883817427,217.0,0.0,4.664547641988939,0.0,30.877476577974974,38.18092579416184,0.0,14.232005664819296,12.045044321054938,0.0,1918.63,49.7
36081074900,1620,0,110808.69194174808,0.0,3.3322683706070286,282.0,0.0,0.2370823621401933,0.0,13.126288569839184,66.18189972139157,0.0,14.540725406021084,5.914003940607968,0.0,4313.71,44.6
36081075701,5031,16,95236.45271301328,0.0,3.43956043956044,170.0,3.3743044460382623,0.8965517818813592,0.0,22.390935826234617,28.735529257069263,0.0,27.142713124805265,17.459965563971245,0.0,2256.94,45.7
36081075702,5237,8,88453.99848913569,0.0,3.678571428571429,242.0,0.0,3.085399794261207,0.0,27.85332477622306,35.564658109613696,0.0,21.511642664504667,11.984974655397371,0.0,2409.92,50.2
36081076901,5452,10,81809.00387673365,0.0,3.456,120.0,1.1968107759811513,0.1045775860772875,0.0,19.612853127093462,33.284328730257585,0.0,18.21103976079112,27.590390019799376,0.0,2142.1,47.0
36081076902,1570,7,93722.9752078519,0.0,3.4819277108433737,80.0,2.6350486282317385,1.30158965426963,0.0,24.292337258932132,28.468979812417057,0.0,20.42967192876712,22.872372717382312,0.0,2587.4,32.9
36081077300,2203,17,82148.81212846734,0.0,3.3793103448275863,189.0,0.7369516692061338,0.0,0.0,15.074063686874178,57.79539613621036,0.0,9.7393965053152,16.654192002394126,0.0,2057.0,45.7
36081077500,2144,26,96007.4478626574,0.0,3.560693641618497,163.0,0.6451456398569645,0.9364326355190684,0.0,20.715608554904897,48.46270515725003,0.0,18.56522733965897,10.674880672810074,0.0,1623.6,48.0
36081077902,5643,11,106722.48913162744,0.0,3.2565320665083135,375.0,0.6710355348912256,0.9452443334452452,0.0,23.550345582860707,39.41313097491617,0.0,22.892189961016783,12.528053612869863,0.0,1968.52,32.1
36081077903,3410,9,113001.45415490768,0.0,3.247826086956522,221.0,0.0,0.7915157973305127,0.0,16.565246710652417,52.47337789052204,0.0,16.58799862941779,13.58186097207724,0.0,1864.31,38.7
36081077904,5096,14,116698.65677579172,0.0,3.545673076923077,387.0,1.5402683163029809,0.2236430696042936,0.0,29.02692659202374,30.224953359497224,0.0,22.978023872501662,16.00618479007009,0.0,2063.06,36.1
36081077905,3284,13,101065.8986192311,0.0,3.056603773584906,290.0,0.3208292586756009,1.135995178917428,0.0,18.27310152605829,51.786897515744016,0.0,11.399556095593464,17.083620425011194,0.0,1807.69,40.3
36081077906,3946,13,97985.98760637986,0.0,3.279352226720648,223.0,0.7624517123749294,2.9727082330913883,0.0,25.297572933898262,37.6445158113675,0.0,19.615621540100634,13.70712976916729,0.0,1660.08,34.9
36081077907,3294,5,112382.7879823579,0.0,3.493333333333333,204.0,1.6114823255400286,1.3200259517271542,0.0,23.912637823914675,32.61935879922653,0.0,22.591620117206716,17.94487498238489,0.0,1312.04,29.6
36081077908,3061,3,102217.23811769568,0.0,3.207070707070707,172.0,0.0,2.3294319515653448,0.0,24.65799704011584,41.605422928141856,0.0,17.030992797714273,14.376155282462694,0.0,1524.33,30.3
36081078800,2183,10,96710.77644396567,0.0,3.6666666666666665,154.0,0.1669056873545554,1.5514376028799322,0.0484156319417786,37.02505716270307,25.118810535160836,0.0,19.29529173604336,16.79408164391648,0.0,2029.4,36.4
36081079000,3137,11,93579.4197437512,0.0,3.6830601092896176,178.0,0.2542809940444644,0.825819723284635,0.5732985819092508,30.15383458081143,30.076696869250178,0.0,18.648119358168675,19.467949892531355,0.0,1875.0,38.2
36081079200,2732,4,91221.5482949246,0.0,3.3740458015267176,239.0,2.4231373515120658,0.0,0.0,31.38912096696489,34.56722864314667,0.0,13.332244999184487,18.288268039191895,0.0,1375.19,36.1
36081079300,0,7,52637.4074962818,0.0,2.6947674418604652,264.0,0.0275855222884398,0.0,0.0,6.105780985141325,85.74892448228398,0.0,0.0,8.117709010286262,0.0,0.0,0.0
36081079701,6565,6,120506.3991260758,0.0,3.04375,136.0,1.4918135166899795,2.0728815872719224,0.0,37.51373835586441,22.34061371566609,0.0,24.462030074123657,12.118922750383945,0.0,1195.63,53.0
36081079702,3627,5,99280.50923067862,0.0,3.1142857142857143,248.0,0.3772548352172764,0.0659439085634848,0.0,19.771042583052974,54.00484454247559,0.0,14.792958635606622,10.903920665626712,0.0840348294573416,925.9,44.3
36081079900,3151,9,105168.08489116112,0.0,3.615062761506276,232.0,1.398994343920467,3.2504940402884896,0.0,33.94725346797861,21.017155188567067,0.0,22.89157302609012,17.49452993315525,0.0,941.92,31.7
36081080301,3964,10,97233.22314357218,0.0,3.7560975609756095,242.0,0.7481090972001995,1.0052342651069737,0.0,32.70159339947279,21.095373205582455,0.0,23.479798567060403,20.969891465577177,0.0,1150.33,35.8
36081080302,3616,12,102018.160046997,0.0,3.4908536585365852,310.0,0.0492658710483539,0.1004469302331533,0.0,28.82705470353964,32.74337785962224,0.0,16.478727388931752,21.80112724662487,0.0,1583.81,48.4
36081080900,7864,28,100949.90442137812,0.0,2.80929866036249,1001.0,0.2321430853283832,12.467525719971228,0.0,24.50047648280783,40.778108680589995,0.0,12.371539902786855,9.650206128515697,0.0,1071.46,36.0
36081081400,3997,2,97412.8464469778,0.0,3.672645739910314,218.0,0.1783539572766186,0.2080339953325171,0.0,32.342510148249936,32.95833260315504,0.0,18.152412945737183,16.160356350248705,0.0,2022.67,40.6
36081081800,3739,10,105709.04931003752,0.0,3.62109375,253.0,0.3096597656636189,0.561928237683408,0.0344048930791663,37.80110123953865,27.776533764604068,0.0,18.064007974089986,15.45236412534111,0.0,2508.79,38.7
36081083700,5254,10,84522.58820751555,0.0,3.4008528784648187,446.0,0.2857286439104852,0.2352897816734141,0.0,21.54291505547576,51.8748365322931,0.0,13.342689755408465,12.718540231238764,0.0,1346.69,44.6
36081083800,5291,8,105365.79538609822,0.0,3.7465277777777777,283.0,0.4289418746927427,0.2111185779075789,0.0,35.90662670691684,27.32896734297565,0.0,23.790138857494156,12.33420664001305,0.0,1929.88,44.2
36081084000,6942,10,97779.19916781224,0.0,3.763333333333333,295.0,0.7806762152210867,1.2592536989386078,0.2992629616069521,38.117102165651715,20.451642951246058,0.0,23.93645606949241,15.15560593784318,0.0,1684.88,50.4
36081084500,4460,9,89608.79123007946,0.0,3.2857142857142856,109.0,0.3377712103222743,2.461383442975115,0.0,31.908970211282806,29.3174223545473,0.0,24.301615328876796,11.672837451995706,0.0,568.31,56.2
36081084601,2687,4,104710.87359585289,0.0,3.6346153846153846,206.0,0.0,0.0,0.0,34.57892411002914,30.441122201605378,0.0,21.806731001189277,13.173222687176224,0.0,1974.85,45.1
36081084602,1600,4,58474.23706660359,0.0,3.254180602006689,272.0,0.1787611107647008,0.2713072807252429,0.4122610199077922,28.71329843994796,37.64331813642533,0.0,1.5566112451170906,31.224442767111885,0.0,1768.33,29.7
36081084901,3038,1,89910.61666947216,0.0,3.49685534591195,151.0,14.804428179228896,0.0,7.642559038189621,36.383722817464395,7.163489443981669,0.0,14.863393617134156,19.142406904001284,0.0,1837.52,45.9
36081084902,3774,4,75594.79515301026,0.0,3.6666666666666665,57.0,7.201083063912662,1.0493059561317852,0.0,28.44024005066005,12.992214223707922,0.0,34.85092461466371,15.466232090923883,0.0,786.56,51.1
36081085300,4828,29,88618.65087658125,0.0,3.0308370044052864,184.0,10.97949975216115,4.999835448268725,0.0,27.761007097771536,15.64035042274782,0.0,23.397326686538847,17.221980592511926,0.0,692.02,58.1
36081085500,5807,11,88559.3326309404,0.0,3.526315789473684,88.0,1.3786535288113075,4.862705259424051,0.0,27.307371297174445,21.272188954653696,0.0,27.49694385043181,17.682137109504694,0.0,819.44,46.7
36081085700,5814,7,91618.2387154852,0.0,3.0756302521008405,98.0,1.620508880576169,5.453162927131699,0.0,33.839265318911146,19.783632113328395,0.0,26.340989308144415,12.96244145190818,0.0,1056.04,50.7
36081085900,5586,6,90108.17349809284,0.0,3.474747474747475,96.0,2.6481531715874165,1.5597192450906203,0.1224117710633309,28.67074365403274,24.887420685279185,0.0,29.7066631062814,12.4048883666653,0.0,1162.69,50.9
36081086100,2007,8,95586.02761607486,0.0,3.4504504504504503,106.0,0.0562677439847305,5.385593078993242,0.0,36.97448471549745,23.806562666021495,0.0,20.397661332347617,13.379430463155463,0.0,808.19,52.5
36081086300,7479,4,81125.12193760539,0.0,3.402439024390244,70.0,0.0,5.511161647158284,0.0,30.81755750665374,21.975225422069332,0.0,28.51812369230568,13.17793173181296,0.0,1035.37,49.7
36081086400,2884,20,71207.57104735475,0.0,3.059308072487644,542.0,2.0341704543279944,1.5004894080560482,0.0730387409166839,54.6395346941669,26.761374352365525,0.0,4.4467595716169575,10.115249174429042,0.4293836041208628,2469.19,40.5
36081086500,4679,5,91790.78604058357,0.0,3.147239263803681,134.0,3.2225463803687515,5.809949436609034,0.0,32.47105078753383,24.411576547138612,0.0,21.557482424941515,12.527394423408252,0.0,1258.33,50.9
36081086900,1980,14,91957.99035004004,0.0,3.3015873015873014,459.0,8.67246676973979,1.5430152523235738,12.999165659951242,33.22081129982011,6.203540876916113,0.0,6.7563249451758365,27.6847273965956,2.919947799477722,1835.94,43.2
36081087100,5400,49,82901.43594139593,0.0,3.229468599033817,365.0,9.713133410585597,0.3695839607463507,1.1094522654962995,32.969365729147874,13.599172830574872,0.0,10.637119670961155,25.697137870101788,5.905034262386062,1004.81,37.2
36081088400,8995,37,54259.06869459371,0.0,3.347826086956522,702.0,0.1721501091477316,0.3598071426267383,0.0016212626208099,29.350395498887064,19.974968305562445,0.0,7.531630027129417,13.26174474765186,29.347682906373933,1861.65,51.3
36081088902,6357,10,97018.15164459652,0.0,3.200836820083682,213.0,0.3257015497622476,2.515534572504666,0.0,35.85996296537517,26.37425183864741,0.0,19.726766398521853,15.19778267518864,0.0,1138.46,48.4
36081088903,4707,5,89262.62448486245,0.0,3.089430894308943,216.0,1.345272268856273,0.9965397998785522,0.0,24.224152675548417,37.03972744840394,0.0,13.62676278198831,22.767545025324516,0.0,1026.79,51.5
36081089201,9116,10,95656.63026122614,0.0,3.7383177570093458,1138.0,1.4554965141734575,0.5272209190585058,0.0,36.69799723203933,24.085522043525923,0.0,19.46449916529643,17.699629077394096,0.0696350485122515,2986.37,42.8
36081089202,0,0,7971.210068192568,0.0,2.7586206896551726,25.0,0.0,0.0,0.0,4.394747839536425,60.80201107182995,0.0,0.0,2.4167585614380833,32.386482527195525,0.0,0.0
36081090700,1533,15,53159.22007231153,0.0,3.1172566371681416,809.0,1.011862966242574,1.806053755303346,2.720899421246393,39.830957868664775,27.437673606259853,0.0,0.5882476969422479,10.101975960302166,16.502328725038645,1942.75,45.8
36081091602,16,2,14728.71773785341,0.0,2.7022222222222223,183.0,0.0,0.3805281736966863,0.0,12.189937777243983,37.11312123163628,0.0,0.0,2.6948424001179876,47.62157041730506,0.0,54.3
36081091603,4413,0,29963.87592669554,0.0,3.1294838145231845,1025.0,0.0,0.1247436819878882,0.0,22.768523924561084,6.905326283823241,0.0,6.228355627700005,4.90694285686053,59.06610762506727,2354.67,51.8
36081091604,0,0,2665.5499263273787,0.0,2.92156862745098,41.0,0.0,0.0,0.0,32.6916403880419,26.281187576000764,0.0,0.0,0.5414765383104204,40.48569549764691,0.0,0.0
36081091800,8,6,18061.434572719416,0.0,3.1158536585365852,472.0,0.0,0.0004641714701663,0.0,18.28077364601492,11.96104264645902,0.0,0.0059746149331515,3.2276068354090586,66.52413808571369,0.0,0.0
36081091900,5235,7,54018.00377854427,0.0,3.4363057324840764,290.0,0.3840250233395572,0.4378893716268496,0.6790315896187197,30.468845560917902,12.335374083180932,0.0,4.991800993877575,8.187116232622072,42.5159171448164,2050.23,46.9
36081092200,2338,41,41701.23779817249,0.0,3.672209026128266,398.0,0.0,0.0915476968351183,0.0,17.01785632172371,13.968738259056948,0.0,9.488860150356132,6.938793493218922,52.49420407880916,3378.5,40.5
36081092500,3799,12,110053.98626014798,0.0,3.679442508710802,275.0,1.688797513141252,1.8220800339679677,2.788421156892912,33.26388414630584,21.189769559882443,0.0,24.94534055408629,14.301707035723297,0.0,1232.83,40.6
36081092800,3341,37,34751.228781890764,0.0,3.831746031746032,304.0,0.0,0.2911274981979772,0.0,19.378477905664553,10.08420981878421,0.0,9.369802194998927,6.373394993416315,54.502987588938005,3130.73,49.2
36081092900,7003,11,24262.361074460947,0.0,3.1954765751211633,546.0,0.0840492361592187,0.074809383124646,2.198525474751169,10.897582307060311,7.9116228936661726,0.0,3.3050623293295724,3.3996207671992087,72.12872760870971,2160.08,40.1
36081093401,4231,24,40873.71407795933,0.0,3.786764705882353,265.0,0.1114077199762881,0.3718986026085508,0.0,25.334712220965496,9.186188081489467,0.0,7.316902908609899,6.896202453605218,50.78268801274507,2528.29,41.3
36081093402,4165,22,38873.18480141459,0.0,3.5682819383259914,217.0,0.3960094404236228,0.3163282945497382,0.0,22.244071282059224,6.390087849963054,0.0,10.049441304874891,6.722699569425818,53.88136225870365,2064.83,42.0
36081093800,5001,24,26668.301885290857,0.0,3.2140221402214024,495.0,0.5136340522590201,1.6173271791042598,0.0227236672493551,22.744973800444143,4.4000256764928025,0.0,1.435852462867356,7.655928799939562,61.60953436164351,1568.71,49.6
36081093900,5819,10,37154.042437151315,0.0,3.269320843091335,380.0,0.0,0.0,0.0,17.818100781684503,13.850337539657923,0.0,2.2804347767138347,7.810862438255397,58.24026446368832,1528.29,35.5
36081094201,3533,15,56862.00882122653,0.0,3.382838283828383,274.0,0.6235707854310707,0.9409511761078072,2.0767782558870156,27.86176643906473,7.143251219193734,0.0,11.608539542038011,14.256863130407105,35.48827945187053,1460.88,43.7
36081094202,5623,24,49853.14736557677,0.0,3.3765541740674956,515.0,0.2185516855439368,0.5500895370358478,0.5479699403240976,25.72747456148985,18.48443936278603,0.0,2.9174526993635688,12.764291839341368,38.78973037411531,1092.31,34.2
36081094203,5730,13,30445.359274979357,0.0,3.2407862407862407,374.0,0.4439745071140617,0.2010332294852618,0.0,20.53220468484736,4.2321558851040875,0.0,2.887426145867342,4.577761130925557,67.12544441665632,932.35,53.9
36081094500,3958,16,53245.30640792515,0.0,3.0754060324825985,749.0,2.0434125950525557,0.4933305945801709,0.5619390440319502,20.665240489702427,23.80613157310416,0.0,5.9953242874347445,9.145195036497196,37.2894263795968,1527.04,52.3
36081094700,2773,8,93856.20338907136,0.0,3.5357142857142856,158.0,1.2205792117936154,1.263896064075253,6.313330012449865,33.71722234959283,20.761787632953276,0.0,20.94136251819964,15.781822210935523,0.0,1650.37,36.9
36081095400,7184,17,55333.42134840536,0.0,3.438622754491018,631.0,0.5328043373841225,0.1681922731405022,0.1870419805553401,28.476438805745403,14.220210085159849,0.0,5.652912079077657,9.781898410118025,40.9805020288191,1577.94,32.4
36081096400,6865,19,43532.95773939186,0.0,3.4266365688487586,407.0,0.0664780478738668,0.5260257849125458,0.0252552181114509,25.63977835323224,18.04319957075304,0.0,4.435337820624795,8.453692423318374,42.81023278117369,1719.85,37.4
36081097202,3479,8,14025.771292991594,0.0,3.201219512195122,156.0,0.0,0.0048842089363094,0.0,22.033712732465176,7.823625259564476,0.0,0.4232172069695916,2.7588047837996976,66.95575580826475,432.69,25.0
36081097204,4254,11,99334.23330758704,0.0,3.3736263736263736,255.0,0.4494117441772235,3.0318034582941844,0.4911685117433751,42.385900245522855,23.21881917708837,0.0,9.576710724734248,20.846186138439744,0.0,1407.31,45.6
36081097205,3318,6,81183.47969968128,0.0,3.208,113.0,0.0641344496767452,0.0,0.0,28.798595335070733,45.913976156828646,0.0,11.12247282291409,12.665909008554948,1.4349122269548402,409.52,28.7
36081097206,2635,13,70714.31268386802,0.0,3.370860927152318,138.0,0.0454749564194817,0.936889429889428,0.0,35.666889438048116,40.88625747677064,0.0,8.161844564609467,12.050745994963938,2.251898139298921,666.9,53.4
36081097207,0,0,9095.031119126328,0.0,3.1578947368421053,35.0,0.0,0.0,0.0,4.955944668581231,36.19684260438069,0.0,0.0,2.122259308626925,56.72495341841116,0.0,0.0
36081097300,2116,0,56944.33183394984,0.0,3.26271186440678,218.0,0.1050438615262773,0.0,0.0,20.89508111967952,29.897223153064903,0.0,10.835099430286087,13.582320827462588,24.68523160798061,1654.0,53.3
36081098100,2486,3,26553.015760421153,0.0,3.2639405204460967,233.0,0.3060693700146443,0.2591774227745345,0.3096533939195129,18.09078196476316,14.111639637308636,0.0,4.4319184830680225,5.024488783310646,57.46627094484085,2485.58,45.6
36081098700,2591,9,38617.82195417316,0.0,3.3314917127071824,329.0,0.1787988991155672,0.0798851194700022,0.1866040029000469,24.48239168615372,15.551231896093563,0.0,0.847099039275811,5.852543492695098,52.821445864296194,2025.25,46.5
36081099100,7613,5,65481.33182659316,0.0,3.3203125,586.0,0.0344399250873693,0.0,0.0,19.21430237041513,31.146096306853423,0.0,11.904675475735347,10.525678163230884,27.174807758677822,2120.19,52.7
36081099200,4359,23,47243.14823793273,0.0,3.3587570621468927,321.0,0.1442787846205008,0.3348252632243854,0.0,21.74597981072211,25.860078295584817,0.0,2.6237753037541625,12.77928861333192,36.511773928762096,706.46,33.1
36081099701,2507,11,68913.57567731492,0.0,3.2521008403361344,329.0,0.1680510872341725,0.0,0.0,13.713526215851406,68.48841191791837,0.0,8.92927014027122,8.262512963773057,0.4382276749517664,1795.54,51.9
36081099703,3931,6,69800.4118210078,0.0,3.129277566539924,237.0,0.1808443371843147,0.1869009203858258,0.0,22.60131945829868,45.95332301597944,0.0,14.031426525090469,16.48710950095,0.5590762421112571,2349.77,49.9
36081099704,7118,17,105490.63917927572,0.0,2.9612724757952975,621.0,3.2133155949688708,0.8628192980335557,0.0,31.072705787187772,39.32277514921232,0.0,15.905017488232636,9.534044492782884,0.0893221895819513,1679.29,58.0
36081099705,2813,8,6910.007312184494,0.0,3.0921658986175116,194.0,0.0066532253298861,0.0078540942548971,0.0,3.3790627557507302,3.4181102166482695,0.0,0.1665063937524318,2.273713464210763,90.74809985005304,2255.44,51.2
36081099801,9023,15,110575.66317283886,0.0,3.283367556468173,437.0,0.9961818020736538,3.7998563510607735,0.0,35.518409979029144,23.621132150040925,0.0,17.69089464357124,18.373525074224265,0.0,1351.5,46.3
36081099802,5375,6,28629.32344426436,0.0,3.0179856115107913,236.0,0.063103566196632,0.4831777697146647,0.0,32.38405387097487,8.173635115425817,0.0,4.297071021023929,4.959764536448088,49.639194120216,801.04,50.1
36081099900,0,0,53520.81778219965,0.0,2.8430493273542603,182.0,0.0,6.525346917021803,0.0,20.980226325372257,60.641827899649456,0.0,0.0,7.481942558616635,4.370656299339845,0.0,0.0
36081100801,2911,0,37314.91505367806,0.0,2.964426877470356,209.0,0.0,0.1917996115321823,0.0,16.974739894681008,34.740701811761646,0.0,3.9917864666628167,6.854405336383368,37.24656687897898,2630.77,42.2
36081100803,4732,10,101478.79288959224,0.0,3.45578231292517,281.0,1.6594776159549072,0.0814484351788314,0.0179816772367058,30.489215499593943,29.114923791130895,0.0,18.662146716860036,19.974806264044677,0.0,894.88,34.6
36081100804,5308,0,56943.66584653038,0.0,3.1646706586826348,288.0,0.0,1.3346600223727996,0.0,20.162397600257204,43.08504803351487,0.0,9.74547525593016,7.90493163313056,17.767487454794402,2042.98,32.2
36081101002,6112,5,69034.8802891821,0.0,3.04885993485342,256.0,0.1159165137351055,1.4018511304842058,0.0,22.075770035259744,40.98937099563831,0.0,13.298470004921532,11.545635476970226,10.572985842990878,1484.38,24.6
36081101003,4533,9,91618.0193468563,0.0,3.1837837837837837,159.0,3.1374221456432534,5.311458382824651,0.5293253676157131,34.1375491395871,25.558749730794567,0.0,17.03663354856933,14.288861684965378,0.0,1389.5,38.1
36081101004,6314,10,59710.094965631346,0.0,3.125615763546798,353.0,0.1289609289192327,3.5591089047316444,0.0,37.82824892206832,24.43332876012527,0.0,10.08503845775041,9.682748143655887,14.282565882749244,927.62,43.1
36081101700,6826,18,106846.2900628082,0.0,3.4705882352941178,779.0,0.5895604313159227,0.7969989842633741,0.0147420966642169,24.946068343141153,40.10789598734293,0.0,18.04590011647415,15.498834040798256,0.0,2126.38,49.2
36081102900,3814,10,100797.1514803314,0.0,3.4044117647058822,379.0,0.4864646197499123,1.6966965040158672,0.0,27.44071427654932,37.85661999031176,0.0,15.743928096308393,16.77557651306476,0.0,1980.23,44.5
36081103201,6296,0,80338.91082141243,0.0,3.1616161616161618,267.0,0.62885101931616,0.3274842488103953,0.0,30.03045062242535,33.43284776393007,0.0,17.569513696357664,11.373717487829778,6.6371351613305825,963.9,26.7
36081103202,7864,20,86867.95257466768,0.0,3.280155642023346,464.0,0.8791810555076086,2.99705650583511,1.1995639433780942,28.729238257499706,34.029583373570915,0.0,16.693913011819046,15.471463852389515,0.0,1482.1,27.8
36081103300,4387,5,98026.140256537,0.0,3.672619047619047,326.0,0.1404446841971693,0.0,0.0,28.424144826605485,35.98680253515004,0.0,21.853505240287458,13.59510271375985,0.0,2380.96,49.4
36081103900,6540,19,93830.5953285687,0.0,3.470817120622568,486.0,0.1967454535497589,0.4281812080456429,0.0,26.94075633926278,39.089318032018895,0.0,18.79601330947201,14.548985657650928,0.0,1472.83,40.0
36081104700,6679,11,96728.92082187442,0.0,3.397435897435898,505.0,0.62936088414487,0.9853379326218038,0.0,26.166859145560508,41.24406605825867,0.0,19.52369560903565,11.45068037037852,0.0,1282.37,55.4
36081105900,3641,3,106437.41295337734,0.0,3.69109947643979,378.0,0.1403707493758959,0.5269195129746175,0.0,25.468275786869544,40.07934786298976,0.0,21.410589762493604,12.374496325296576,0.0,2096.15,47.3
36081107201,2294,12,31413.009345913066,0.0,3.111111111111111,318.0,0.0358367895802682,0.1950843729206202,0.0,22.332734980174468,48.52166314633456,0.0,4.2880207153785745,9.291734990993737,15.334925004617766,2141.42,50.6
36081107202,0,2,1631.087262092629,0.0,3.0357142857142856,97.0,7.788034795876598e-06,0.0,0.0,2.2606178359377624,16.546444780662462,0.0,4.219147046676278e-05,0.7614458514800426,80.43144155241446,0.0,0.0
36081108500,2795,10,96123.01517040165,0.0,3.423076923076923,275.0,0.4798254972835554,0.5643355529291323,0.0,27.144866736120683,38.36934548902201,0.0,18.104615382667223,15.337011341977398,0.0,1367.52,53.8
36081109300,2899,5,56833.5593524186,0.0,3.0778523489932885,621.0,0.0161941834481133,0.7878623666087203,0.0,13.39216568974708,38.78137534735375,0.0,9.152248464056422,8.086119735139222,29.784034213646688,2414.15,50.4
36081109700,1900,5,95342.87916615584,0.0,3.148888888888889,376.0,0.1276969664101586,2.5187123732770473,0.0,24.932839151481165,45.04515260792116,0.0,14.050237289378876,13.325361611531592,0.0,2579.71,43.2
36081109900,3398,6,105211.3358538657,0.0,3.6185185185185182,263.0,1.0674549054256466,1.962341137453312,0.0,31.292504494153743,27.490718502574875,0.0,21.930370191754548,16.256610768637888,0.0,1850.96,40.6
36081111300,2714,0,52560.6808005745,0.0,3.084592145015106,270.0,0.0491874173987943,0.372580643846491,0.0434695523510353,15.380855703318254,48.30337972668125,0.0,9.656509606500272,12.608257521717672,13.58575982818625,2767.63,40.2
36081112300,2341,13,108418.67467799818,0.0,3.585657370517928,239.0,3.859135236048157,2.417123046373361,0.0,26.752517941325536,32.453260116241,0.0,18.7188000378437,15.799163622168251,0.0,1792.19,38.1
36081112900,2204,3,104058.62901111132,0.0,3.6536964980544746,252.0,0.3793167953747812,0.0,0.0,20.47891473157416,44.452994366727985,0.0,18.31121567412154,16.377558432201536,0.0,2013.23,48.0
36081113300,1428,1,103622.94390763204,0.0,3.1641791044776117,178.0,0.984928026814482,0.0,0.0,22.239765489904745,42.357600936013505,0.0,19.09686610838165,15.320839438885614,0.0,2136.42,45.4
36081113900,4051,12,102227.84800330104,0.0,3.408805031446541,298.0,0.7637208709162523,2.321739114310689,0.0,22.10673143539683,40.81707707319153,0.0,17.394634649746532,16.596096856438177,0.0,1643.94,41.1
36081114100,2458,3,111423.60373198344,0.0,3.624615384615385,318.0,0.202544160721153,1.6961810102515065,0.0,22.609623310605812,43.98522922442032,0.0,19.210862773302875,12.295559520698328,0.0,2338.06,48.1
36081114700,1854,0,100246.74657652856,0.0,3.6855345911949686,158.0,0.0128641323218424,0.0,0.0,19.9883898552744,49.32157758862996,0.0,19.442608280248557,11.234560143525242,0.0,1964.13,46.3
36081115100,982,0,100947.29334306816,0.0,3.6553672316384183,177.0,0.0,0.1319930251700578,0.0,18.565318918544634,54.6891720691388,0.0,14.97372439583648,9.759235865526986,1.8805557257830283,2087.35,56.0
36081115500,2189,4,102460.75167988767,0.0,3.689922480620155,128.0,0.8736695967478069,0.0,0.0,28.93391319875277,33.12116570601881,0.0,22.772086138760173,14.29916535972046,0.0,2097.37,39.5
36081115700,3136,18,114578.20736152925,0.0,3.682926829268293,279.0,1.5742881177312824,0.3416912424532994,0.0,27.496757145081467,33.384144294670726,0.0,20.565051817493593,16.63806738256963,0.0,1233.71,45.4
