ORIGSA1_2021,DESTSA1_2021,Distance,index_x,dist_to_SA1_x,Origin_Node,dist_to_node_x,index_y,dist_to_SA1_y,Destination_Node,dist_to_node_y,shortest_path_m
11703132903,11703133624,0,16,0.0,6369.0,1.862645149230957e-09,205,0.0,8674.0,9.331397911231848e-10,768.6466755979217
11703132903,11703133625,0,16,0.0,6369.0,1.862645149230957e-09,206,0.0,2259.0,0.0,606.0523345224416
11703132903,11703133634,0,16,0.0,6369.0,1.862645149230957e-09,214,0.0,241.0,0.0,845.7343510863154
11703132903,11801134501,0,16,0.0,6369.0,1.862645149230957e-09,511,0.0,2270.0,0.0,433.7654837867629
11703132903,11801134502,0,16,0.0,6369.0,1.862645149230957e-09,512,0.0,9892.0,0.0,932.5062355335373
11703132903,11801134504,0,16,0.0,6369.0,1.862645149230957e-09,514,0.0,3794.0,0.0,1363.9201810321927
11703132903,11801134514,0,16,0.0,6369.0,1.862645149230957e-09,519,0.0,4856.0,9.313225746154785e-10,2162.4337865149646
11703132903,11801134515,0,16,0.0,6369.0,1.862645149230957e-09,520,0.0,989.0,0.0,2639.6261853852275
11703132903,11801134522,0,16,0.0,6369.0,1.862645149230957e-09,522,0.0,8049.0,0.0,901.6537378122038
11703132903,11801134535,0,16,0.0,6369.0,1.862645149230957e-09,532,0.0,2576.0,2.5076627764545864e-09,591.8500557283326
11703132903,11801134536,0,16,0.0,6369.0,1.862645149230957e-09,533,0.0,2967.0,0.0,610.0330555578091
11703132904,11703132902,0,17,0.0,861.0,0.0,15,0.0,6596.0,0.0,751.8440681406832
11703132904,11703132903,0,17,0.0,861.0,0.0,16,0.0,6369.0,1.862645149230957e-09,763.0007723446979
11703132904,11703132904,0,17,0.0,863.0,0.0,17,0.0,8846.0,0.0,12.267780203117878
11703132904,11703132905,0,17,0.0,861.0,0.0,18,0.0,7500.0,0.0,297.4750733743562
11703132904,11703132906,0,17,0.0,861.0,0.0,19,0.0,6519.0,0.0,1300.9086902421466
11703132904,11703132907,0,17,0.0,861.0,0.0,20,0.0,7465.0,0.0,945.264466433508
11703132904,11703132908,0,17,0.0,861.0,0.0,21,0.0,7504.0,0.0,419.3974766300659
11703132904,11703132909,0,17,0.0,861.0,0.0,22,0.0,7489.0,0.0,559.2197019155718
11703132904,11703132910,0,17,0.0,861.0,0.0,23,0.0,7473.0,2.3865140974521637e-09,608.1350901736064
11703132904,11703132911,0,17,0.0,861.0,0.0,24,0.0,9408.0,0.0,1011.983656472105
11703132904,11703132915,0,17,0.0,861.0,0.0,28,0.0,8089.0,0.0,778.346550626065
